match_idx,y,w_b365,w_bw,w_ps,w_wh,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq,pH_static,pD_static,pA_static
806,0,0.27004257056479536,0.18497807393861207,0.3018668497210089,0.24311250577558374,0.5130224921727716,0.26154501401256,0.22543249381466848,0.5120495384756785,0.2617980937434275,0.22615236778089412,0.5120581359065284,0.2617978433266555,0.22614402076681614
807,0,0.27004297593147525,0.18498846703369118,0.30186184696317586,0.24310671007165768,0.25906551484799145,0.30002272058820145,0.4409117645638071,0.26009359731322723,0.2993667148883806,0.44053968779839214,0.26008427847071025,0.2993731021360212,0.4405426193932686
808,2,0.2700432010243862,0.18499424072569248,0.30185906779466665,0.24310349045525462,0.41341205199129083,0.289528704824106,0.29705924318460314,0.41319033609122263,0.28967783968861804,0.29713182422015927,0.41319242369250136,0.28967718996606034,0.29713038634143824
809,2,0.27004222717869825,0.1849692746364535,0.30187108533860985,0.24311741284623847,0.12205358188913393,0.1861795072630974,0.6917669108477686,0.12171406375146711,0.18675171477319952,0.6915342214753333,0.1217166164877934,0.18674477934963388,0.6915386041625727
810,0,0.2720756145397889,0.1848673838049572,0.30297383974174646,0.24008316191350743,0.6834480810936062,0.18688568728650592,0.1296662316198879,0.6827312141432968,0.18719373820487464,0.13007504765182842,0.6827358797077842,0.18719197259237347,0.13007214769984232
811,1,0.2717724167947228,0.18528536911515767,0.3000309286416111,0.24291128544850846,0.4290886983252693,0.3132004992880642,0.25771080238666655,0.4289104654399922,0.3137648593412819,0.2573246752187258,0.42891081343693277,0.3137573820814793,0.25733180448158793
812,1,0.27177317603737017,0.18530546730541292,0.30002128776787185,0.24290006888934498,0.4896850138135256,0.2790768324110698,0.23123815377540471,0.4891107446664496,0.2791650991845584,0.23172415614899192,0.4891163598055813,0.27916557994878627,0.23171806024563255
813,1,0.2717733885449352,0.18531109683357436,0.3000185873802676,0.2428969272412228,0.24918679773718772,0.2865099353008911,0.4643032669619212,0.24949359060964718,0.2864824581771719,0.46402395121318085,0.24949182009914675,0.2864831134079493,0.464025066492904
814,0,0.27177296776444204,0.18529995172475713,0.3000239335108943,0.24290314699990662,0.7355601503963674,0.16494404802884818,0.0994958015747845,0.7345781127710517,0.16525286472195314,0.10016902250699519,0.7345879723240514,0.16524955890723478,0.10016246876871375
815,0,0.27177258818396177,0.18528990399396253,0.3000287532955643,0.2429087545265113,0.7025727927126499,0.17376088784990243,0.12366631943744766,0.7016427069155468,0.1746219808966158,0.12373531218783748,0.7016513741402047,0.1746149828482498,0.12373364301154557
816,1,0.2738166514227127,0.1851871996231161,0.3011216761338092,0.2398744728203621,0.5570040529607775,0.25098506872041976,0.1920108783188027,0.5562955621011155,0.25170968127180127,0.19199475662708318,0.5563007002179351,0.2517039391760391,0.1919953606060259
817,0,0.271772176370471,0.18527900959290453,0.3000339792707724,0.242914834765852,0.5520938157142063,0.2566760747491268,0.19123010953666683,0.553143284280413,0.2557701988750724,0.19108651684451464,0.5531312894944136,0.2557792779829486,0.19108943252263794
818,1,0.27177333358897177,0.18530964082290619,0.300019285802092,0.24289773978602994,0.34403382727978354,0.30300899431895173,0.3529571784012648,0.34403523097052713,0.30231786838690955,0.3536469006425633,0.3440349288421291,0.30232496353221217,0.3536401076256587
819,0,0.27381730275245014,0.18520492233597505,0.30111310475852665,0.23986467015304822,0.4314068278754658,0.28313463573223535,0.2854585363922989,0.43100815315395347,0.283434297560956,0.28555754928509053,0.4310113693537574,0.28343134862302305,0.2855572820232195
820,2,0.2738165083698587,0.185183309647041,0.3011235574935613,0.23987662448953903,0.621866970943037,0.22925175466589473,0.1488812743910683,0.6218411720746624,0.22870780749330658,0.14945102043203104,0.6218402923907799,0.22871508047075584,0.14944462713846426
821,2,0.2738168237844361,0.18519188777752021,0.3011194087502364,0.23987187968780715,0.33810351082227397,0.29153496545853086,0.3703615237191953,0.3380603835268073,0.2917797904387163,0.3701598260344764,0.3380624549627523,0.2917765830465532,0.37016096199069454
822,0,0.2738168800053592,0.18519341724161245,0.30111866904098844,0.23987103371203994,0.24665720792951418,0.2596915110389989,0.493651281031487,0.24632793613731438,0.25942257213676573,0.4942494917259199,0.24633157050830823,0.2594259642596089,0.4942424652320829
823,0,0.2738151203101339,0.18514561129952536,0.3011417904083781,0.2398974779819627,0.7725895054400339,0.1502866835313601,0.077123811028606,0.7724074576972569,0.1504166658279198,0.0771758764748232,0.7724044052768908,0.15041656752809396,0.0771790271950152
824,0,0.2717729306414262,0.18529896879942093,0.3000244050072021,0.2429036955519508,0.4283640770693638,0.28990923775473054,0.2817266851759057,0.427239124875494,0.29041579260729694,0.2823450825172091,0.42724951185497767,0.2904114986335146,0.28233898951150765
825,2,0.2717738959509388,0.1853245458817504,0.30001213616245864,0.24288942200485225,0.4699139848133025,0.27754994345169554,0.25253607173500203,0.47008290230345956,0.2776222239341065,0.2522948737624339,0.4700803451090561,0.27762206584910193,0.25229758904184196
826,2,0.2700432188356045,0.18499469766715929,0.3018588478463906,0.24310323565084554,0.45935263729578446,0.26770606871820096,0.27294129398601463,0.45946630654919507,0.2670763342310676,0.2734573592197373,0.45946514816408857,0.2670827922235985,0.273452059612313
827,0,0.27381631869113066,0.1851781531788722,0.3011260513944463,0.23987947673555082,0.3547200426956258,0.29185482504578814,0.3534251322585862,0.35391619323754636,0.2927005237412127,0.35338328302124095,0.35392309268930555,0.2926912069818269,0.3533857003288675
828,0,0.27381627986416235,0.1851770978517912,0.30112656179984093,0.23988006048420554,0.3243055524185325,0.30050187715858706,0.37519257042288046,0.3246748734457528,0.29957230477573077,0.37575282177851643,0.32467343395466375,0.2995802231999769,0.3757463428453593
829,1,0.27381693231489174,0.1851948404230126,0.3011179807352464,0.23987024652684924,0.47023789683248135,0.25700965397668113,0.2727524491908376,0.47045668115047523,0.2565948200775596,0.27294849877196514,0.47045577014566153,0.256598388568662,0.2729458412856764
830,0,0.27177337289449965,0.185310682176414,0.30001878628366363,0.2428971586454228,0.4918720352402706,0.2764317047844847,0.23169625997524473,0.4913820875431741,0.27646217583069294,0.23215573662613306,0.49138759549051825,0.27646120085134307,0.23215120365813885
831,1,0.27177304561360394,0.18530201315778372,0.3000229446701217,0.24290199655849065,0.2878102673007319,0.30168891472064663,0.4105008179786216,0.2879711026861373,0.30105109139172687,0.41097780592213595,0.28797074424321506,0.3010561618734336,0.4109730938833514
832,1,0.27177337646527766,0.18531077678304914,0.3000187409025978,0.2428971058490754,0.36816945133540285,0.2994631107436539,0.33236743792094325,0.36860763621923553,0.29984143043266465,0.3315509333480998,0.3686038432803224,0.2998372583601981,0.3315588983594795
833,0,0.2717725578901703,0.18528910234847842,0.300029137837975,0.24290920192337634,0.7097241165707268,0.18822545272648467,0.10205043070278844,0.7082313817968013,0.18943951865077377,0.10232909955242482,0.7082444352780128,0.18942850882740228,0.10232705589458499
834,0,0.27177373375425146,0.18532024564600647,0.3000141988836219,0.24289182171612017,0.4111927076003285,0.28135186570478704,0.30745542669488457,0.4110489329955572,0.2815210827875605,0.3074299842168823,0.41105046907492476,0.28151862363060626,0.30743090729446887
835,1,0.2717734172169952,0.1853118565233939,0.30001822297126957,0.24289650328834125,0.3820699366156935,0.2815589653272135,0.33637109805709303,0.38184639541662885,0.28174743790792395,0.3364061666754472,0.3818475065533071,0.2817467524028297,0.33640574104386317
836,0,0.2717733035517921,0.18530884506537512,0.3000196675129105,0.24289818386992226,0.6275057695271747,0.2183057356818699,0.15418849479095523,0.6268987128264824,0.21847285472865347,0.15462843244486416,0.626904775310118,0.21847070377507163,0.15462452091481033
837,0,0.2738172157519923,0.18520255396863877,0.30111425018204846,0.23986598009732035,0.39552408954432156,0.2800757310981233,0.32440017935755505,0.3952675228533196,0.2797346666697853,0.32499781047689513,0.3952697474550261,0.27973794537905966,0.32499230716591426
838,2,0.2738170730329719,0.1851986695265919,0.3011161288369698,0.23986812860346635,0.3553014245437866,0.2725327347920551,0.3721658406641583,0.35541235535491256,0.2721535793342238,0.3724340653108636,0.35541117899258057,0.2721576570798918,0.3724311639275276
839,2,0.27381700253664537,0.18519675113013187,0.3011170566446645,0.2398691896885582,0.3017467841517961,0.27470515018372854,0.4235480656644753,0.301932324204619,0.2743762318369221,0.4236914439584589,0.30193012923614293,0.2743805959213442,0.4236892748425129
840,2,0.27381602129337196,0.18517007151671058,0.3011299600766676,0.23988394711324992,0.2415915134208194,0.2589753003075913,0.49943318627158934,0.2413920630116368,0.2580601617249311,0.5005477752634321,0.2413945894088651,0.2580696993573588,0.5005357112337762
841,2,0.27381669472827663,0.1851883773903929,0.3011211065163117,0.2398738213650188,0.5851260394482969,0.24663422413526623,0.16823973641643689,0.5854069934450303,0.2459248425862751,0.16866816396869458,0.5854037129400244,0.2459322360398217,0.1686640510201539
842,0,0.27381592389085807,0.18516742548606033,0.30113123983165424,0.23988541079142744,0.21427090548482292,0.2524395172924011,0.533289577222776,0.21539644754518925,0.25198500710539257,0.5326185453494182,0.2153839375018694,0.2519905456114527,0.5326255168866779
843,2,0.2717731737654279,0.1853054071293427,0.30002131663337367,0.24290010247185562,0.11165600756937528,0.1736626487468781,0.7146813436837466,0.11144055642968802,0.173951263451035,0.7146081801192768,0.11144088266394447,0.1739494996994129,0.7146096176366427
844,2,0.2717728322389898,0.1852963636158185,0.3000256546815243,0.24290514946366737,0.20976735424589169,0.2657820839766449,0.5244505617774634,0.2105313866538612,0.26641930074622483,0.5230493125999139,0.21052431767758836,0.26641466608365694,0.5230610162387547
845,0,0.27004265643302233,0.184980274992098,0.3018657902310258,0.24311127834385396,0.43446833209252883,0.3076142940131877,0.25791737389428343,0.43401067864767084,0.307227187701952,0.2587621336503772,0.4340157563757637,0.30722987402817786,0.2587543695960586
846,0,0.27207601267666665,0.18487785374306256,0.30296875841444654,0.2400773751658242,0.4155625257705934,0.30993742383683576,0.27450005039257086,0.41523091050705285,0.3100868828126926,0.27468220668025456,0.4152335137655498,0.3100848279211662,0.2746816583132839
847,0,0.2720747734088208,0.18484528492401736,0.3029845650604888,0.24009537660667304,0.3760761404076483,0.30219254440149645,0.32173131519085524,0.3760599648865703,0.301341218284114,0.3225988168293157,0.37605737789230304,0.30135016603686654,0.3225924560708305
848,0,0.2720758213902704,0.18487282263708263,0.30297120013171125,0.2400801558409356,0.23502397345076026,0.2817342748013264,0.48324175174791323,0.23459556516919214,0.2822307329321661,0.48317370189864184,0.2346000369601282,0.28222661384323877,0.483173349196633
849,2,0.2717730185786927,0.18530129725007924,0.3000232880808771,0.2429023960903509,0.4613857783120459,0.2705213532147753,0.2680928684731787,0.4605871658097803,0.27053208767288806,0.2688807465173317,0.460594017144374,0.27053220560252467,0.2688737772531014
850,2,0.27177381577860227,0.18532242018158993,0.3000131558093847,0.24289060823042305,0.15389931432143084,0.236932492406712,0.6091681932718572,0.153926072908356,0.2368706753934647,0.6092032516981792,0.15392717475247653,0.23687110573764325,0.6092017195098801
851,2,0.2717731066793872,0.18530363034072572,0.3000221689313023,0.24290109404858484,0.372057082983652,0.30287784698903514,0.32506507002731283,0.3721773916882096,0.3025320765435969,0.3252905317681934,0.3721772409423327,0.3025328050531149,0.32528995400455246
852,0,0.2717731905343423,0.18530585128610894,0.3000211035784909,0.2428998546010579,0.37899116674436933,0.3136664715137857,0.30734236174184504,0.3783563513819937,0.31370193978915684,0.3079417088288495,0.378363825258998,0.31370025866349976,0.3079359160775023
853,2,0.27177388420728255,0.18532423449260138,0.30001228552816867,0.2428895957719475,0.26892356761834685,0.277639151742345,0.45343728063930816,0.2691956771459274,0.27778540906800164,0.45301891378607095,0.26919383989816614,0.2777844221249823,0.4530217379768517
854,0,0.2738170964875738,0.18519930783850183,0.3011158201260383,0.239867775547886,0.6330835373986241,0.22114325221254155,0.14577321038883426,0.6325318575723213,0.22112268014922543,0.14634546227845327,0.6325363797588095,0.22112316021457853,0.14634046002661194
855,0,0.2717735677076214,0.18531584444092605,0.3000163100461489,0.24289427780530362,0.4509184716304971,0.28322003086761877,0.26586149750188415,0.45081249609551804,0.2829697595961669,0.26621774430831513,0.45081313518693067,0.2829718159729608,0.2662150488401085
856,0,0.2738167300578882,0.18518933829935053,0.3011206417810523,0.23987328986170905,0.5359033389408405,0.25485620665881614,0.20924045440034325,0.5351337039131628,0.2550919186175557,0.20977437746928138,0.5351403867474033,0.2550897043419067,0.20976990891069008
857,0,0.27177364324101644,0.18531784637865661,0.30001534975898214,0.24289316062134483,0.6806073156235366,0.2013050697189442,0.11808761465751924,0.6804937910662757,0.20133248311811197,0.11817372581561239,0.680494803707915,0.20133305840706153,0.11817213788502345
858,0,0.27177340795191857,0.1853116110339336,0.3000183407279434,0.24289664028620445,0.8043195279993942,0.12873030493688303,0.06695016706372271,0.8037823369140029,0.12922171426039286,0.06699594882560435,0.8037861600888495,0.12921760364285237,0.06699623626829816
859,1,0.27177299717476355,0.18530073047652473,0.30002355995426594,0.24290271239444586,0.636146470644088,0.22005322080567702,0.14380030855023504,0.6355241080738238,0.22003111464491262,0.1444447772812637,0.6355288831622756,0.22003353822056815,0.14443757861715617
860,1,0.27177400713881134,0.1853274943626115,0.3000107218509658,0.2428877766476113,0.3048443812868163,0.2827684795347036,0.41238713917848013,0.3047998901556073,0.2831252052975014,0.4120749045468913,0.30480062959597026,0.28312176507121534,0.4120776053328144
861,0,0.273815914767931,0.18516717767447388,0.30113135968611027,0.2398855478714849,0.8514768844557306,0.10372155804749023,0.04480155749677916,0.8514344371059918,0.1040472991721227,0.04451826372188556,0.8514321109684551,0.10404574481993177,0.04452214421161318
862,1,0.2738170144970333,0.18519707658935108,0.3011168992403894,0.23986900967322622,0.6351998753335745,0.23675495857799203,0.12804516608843358,0.6351478560285366,0.23658454756831598,0.12826759640314744,0.6351477993608563,0.23658561199394285,0.12826658864520082
863,2,0.2738162155624167,0.18517535025909634,0.30112740701833574,0.23988102716015122,0.06539008039400782,0.15122253714673645,0.7833873824592558,0.06593835667044355,0.15179542335589843,0.782266219973658,0.06593265968071539,0.15179110830870235,0.7822762320105823
864,2,0.2738169202487095,0.1851945121286451,0.3011181395110545,0.23987042811159104,0.7144313345374128,0.19147621380052132,0.09409245166206597,0.7138262186681745,0.19170662131082414,0.09446716002100138,0.7138305418764688,0.19170538947085072,0.09446406865268052
865,1,0.27381547126206096,0.18515513484909385,0.30113718425234215,0.23989220963650315,0.398042123222276,0.264128522178644,0.33782935459908,0.3968172300947369,0.26424796509942855,0.33893480480583466,0.39682656563602237,0.2642468136554179,0.33892662070855983
866,0,0.27381690993903435,0.18519423163005932,0.3011182751710209,0.23987058325988536,0.3174937930960932,0.312083642587723,0.37042256431618376,0.31803886051154756,0.31227935786352096,0.3696817816249314,0.31803374410745694,0.31227717945880956,0.36968907643373344
867,1,0.27381639497369453,0.18518022675141574,0.3011250485195983,0.23987832975529141,0.6345975564182632,0.21082550496818714,0.15457693861354965,0.6339578565384276,0.21083434762420789,0.15520779583736458,0.6339628158863638,0.2108356349562382,0.15520154915739806
868,1,0.2677856042506339,0.1933453698845874,0.29589781940946797,0.24297120645531065,0.22306447786582936,0.2617181731874057,0.515217348946765,0.22322454028713262,0.2615741685414713,0.5152012911713961,0.22322200722020943,0.2615769881330837,0.5152010046467068
869,0,0.26778507913259747,0.1933227796624477,0.2959084752140894,0.24298366599086538,0.42858579528667,0.30360740129013075,0.2678068034231992,0.42832940578348155,0.30445105699210173,0.26721953722441666,0.4283312852459833,0.30444106440800817,0.2672276503460085
870,0,0.26778529067206874,0.19333187464533075,0.2959041850865888,0.24297864959601173,0.2602964621588403,0.24867492532920477,0.4910286125119549,0.2610822923567237,0.24847169898505506,0.49044600865822124,0.2610727721931732,0.24847476638307858,0.4904524614237482
871,2,0.26778507649944056,0.19332266649680682,0.295908528594837,0.2429837284089156,0.3887544238531131,0.26976140871051496,0.34148416743637194,0.3899202838848001,0.2690119131635597,0.3410678029516403,0.3899080922308578,0.2690210345954421,0.3410708731737001
872,0,0.267785670411733,0.19334821922121143,0.2958964753927505,0.24296963497430515,0.43878766456476515,0.2873018800944958,0.273910455340739,0.4380698798512644,0.28756235096431704,0.27436776918441863,0.438077496566798,0.28755952133215185,0.27436298210105026
873,0,0.2698130343014258,0.19323832636980928,0.29699518782299295,0.239953451505772,0.43862614553433016,0.2809694366925813,0.2804044177730886,0.438913153125947,0.2809821750427589,0.2801046718312941,0.4389108823379899,0.28098242634226045,0.28010669131974975
874,0,0.2698122120436567,0.19320127790503913,0.2970128063111304,0.23997370374017388,0.549215666989489,0.2470696505759106,0.20371468243460053,0.5486762525798203,0.24619590337233813,0.20512784404784157,0.5486829076566276,0.24620519087355525,0.2051119014698172
875,1,0.2677846859795337,0.19330589527643494,0.2959164397142591,0.2429929790297723,0.27663607432088955,0.2865019415212665,0.436861984157844,0.27640131844148513,0.28582048535031856,0.43777819620819625,0.276405984258241,0.2858284353837829,0.4377655803579762
876,0,0.26778532968664887,0.19333355282883208,0.29590339348672273,0.2429777239977963,0.7432281972096426,0.17934741942461888,0.07742438336573856,0.7427979657499462,0.17907354977595574,0.07812848447409815,0.7428009362686038,0.1790786374835261,0.07812042624787005
877,0,0.2677856058926062,0.19334544059032988,0.29589778605791006,0.24297116745915387,0.5704064849116657,0.2535056728192505,0.17608784226908375,0.5704551930115275,0.2530518754322886,0.176492931556184,0.5704554642604301,0.25305584540765275,0.1764886903319171
878,2,0.2698126753267033,0.19322213667534757,0.2970028867994239,0.2399623011985253,0.3218065301729497,0.2782649172548956,0.3999285525721547,0.322326611348892,0.277426864547257,0.40024652410385103,0.3223211367771348,0.2774358802764402,0.40024298294642485
879,2,0.2677849253083961,0.1933161705858826,0.29591159275443496,0.2429873113512863,0.3245687230694747,0.3250626085918038,0.35036866833872155,0.32529087041311955,0.3237741756245704,0.35093495396231,0.32528199504656635,0.3237902303448498,0.3509277746085839
880,2,0.26810122294303296,0.19291066208773003,0.29882445867146623,0.24016365629777084,0.4500951542092847,0.27392192122228054,0.27598292456843465,0.45005807742444937,0.2736532040047999,0.2762887185707507,0.45005814695974766,0.27365536495213955,0.27628648808811285
881,1,0.26608422293684514,0.19300960026108333,0.2977207492559925,0.24318542754607905,0.5002708989295712,0.2775625942162712,0.22216650685415754,0.4997616411196103,0.27818165524898586,0.22205670363140387,0.49976620352764545,0.2781742522696203,0.22205954420273427
882,0,0.2681006838213672,0.19288768283375807,0.2988354252394564,0.24017620810541834,0.4064905057985311,0.28562584263379853,0.30788365156767045,0.40703341737913246,0.2848787999624629,0.3080877826584047,0.40702647228500666,0.28488652251025537,0.3080870052047381
883,2,0.26810113359349164,0.19290685056026455,0.2988262776608033,0.24016573818544054,0.29125264961591124,0.2895730913843078,0.4191742589997809,0.29145553631690047,0.2894363140193165,0.41910814966378296,0.29145376954923635,0.2894377436216999,0.41910848682906376
884,2,0.2681003554721691,0.19287370961378775,0.29884209389768807,0.24018384101635504,0.2628558236374444,0.23877935723400243,0.4983648191285532,0.26365567789147,0.2388385560090203,0.49750576609950975,0.26364732130173657,0.23883879191112398,0.4975138867871394
885,1,0.2681007134261776,0.19288894351875743,0.2988348235871299,0.24017551946793508,0.09785096390438361,0.17850529590882014,0.7236437401867963,0.09781322479097933,0.17837259998566518,0.7238141752233556,0.09781219444960847,0.17837709995621906,0.7238107055941725
886,2,0.2677857388658175,0.19335116804831026,0.29589508445044327,0.24296800863542894,0.40636501697923305,0.3278533520022868,0.26578163101848024,0.4067022787455599,0.3276717564047477,0.2656259648496924,0.4066994649344084,0.32767316290893467,0.265627372156657
887,2,0.2677856586237,0.19334771149876173,0.2958967148824461,0.2429699149950923,0.41046710308689005,0.3212024477407224,0.26833044917238763,0.4104292870757349,0.32087908208919913,0.26869163083506603,0.4104296901551209,0.3208823836791034,0.26868792616577575
888,2,0.2677851456807514,0.19332564008110525,0.29590712594335405,0.2429820882947894,0.27435330431592925,0.28426468191062687,0.44138201377344394,0.27464968572069376,0.28343714950393806,0.4419131647753682,0.2746473922913312,0.28344727662099806,0.44190533108767077
889,2,0.26778530546321017,0.19333251084678063,0.2959038849899594,0.2429782987000498,0.45774678844060585,0.26916113428650673,0.27309207727288737,0.4570676857783555,0.26961920116426397,0.27331311305738065,0.4570735062163446,0.269613975231763,0.2733125185518923
890,0,0.2677853656414236,0.19333509961250164,0.2959026638692431,0.2429768708768318,0.3729612759342832,0.3039825319823105,0.32305619208340625,0.37313174397084115,0.3034343795688968,0.32343387646026206,0.37312901066754245,0.30344254092785516,0.32342844840460244
891,1,0.267784841699538,0.19331257990078995,0.2959132865093077,0.2429892918903643,0.2504091192275023,0.2753228555358737,0.4742680252366239,0.2504614871321406,0.2754056688506551,0.4741328440172044,0.2504625571808312,0.2754070282187869,0.4741304146003819
892,0,0.2677856969771888,0.1933493635038821,0.2958959356417301,0.24296900387719902,0.8362138794907111,0.11316591351227577,0.050620206997013056,0.8367667446293124,0.11299314627244901,0.05024010909823844,0.8367609665374862,0.11299411278735572,0.050244920675158074
893,2,0.26981289267368247,0.1932319361314706,0.2969982266744731,0.2399569445203738,0.4146013059244021,0.2990784536219958,0.28632024045360216,0.4145973319521807,0.2985885561190181,0.2868141119288012,0.41459808594097125,0.2985922227984574,0.28680969126057126
894,0,0.2698125225568421,0.19321525401761072,0.2970061598674294,0.2399660635581177,0.6029164856311745,0.2273331596253362,0.16975035474348923,0.6036874089060617,0.2263877602434776,0.16992483085046076,0.603681538170805,0.22639617508193222,0.16992228674726273
895,2,0.26981237382982587,0.19320855763886852,0.2970093443694132,0.23996972416189238,0.5980609358708795,0.23048620492866476,0.17145285920045578,0.5979813180273706,0.2309577696359764,0.17106091233665294,0.597979146612293,0.23095401250205294,0.17106684088565408
896,0,0.26981263335142947,0.19322024515638364,0.2970037863147719,0.23996333517741503,0.411953434045982,0.29241562177718883,0.2956309441768292,0.4118029604464398,0.29213794357793404,0.29605909597562613,0.4118067409749609,0.29214020659907225,0.29605305242596697
897,0,0.2698130588199369,0.19323943302222138,0.2969946615607825,0.23995284659705918,0.6315010911221444,0.21128082282727773,0.15721808605057785,0.6316589813685348,0.21107169518764107,0.15726932344382416,0.6316565169939833,0.21107461522467197,0.15726886778134472
898,0,0.2698127396228425,0.1932250346645464,0.2970015086582671,0.23996071705434413,0.7239417651806448,0.18452404246753515,0.09153419235182007,0.7242295475910829,0.18432014757484144,0.0914503048340757,0.7242272943985948,0.1843222336025733,0.09145047199883183
899,2,0.2698125722564334,0.19321749263315569,0.29700509528503405,0.23996483982537695,0.15511903608239944,0.21813928628864135,0.6267416776289592,0.15602459247829853,0.21767466609861316,0.6263007414230883,0.15601633699660172,0.21768004460077808,0.62630361840262
900,0,0.2698122104324742,0.19320120543246697,0.29701284077621637,0.2399737433588424,0.4346543974879298,0.3033449567490058,0.2620006457630644,0.4338195166466189,0.3042997442901627,0.2618807390632184,0.4338296826102955,0.3042868741233068,0.26188344326639773
901,0,0.2698125899498513,0.1932182897067717,0.2970047162340711,0.23996440410930595,0.4383509967242702,0.2712266695910475,0.2904223336846823,0.4388629605903792,0.27070852090580955,0.2904285185038112,0.43885594763141456,0.2707163283797513,0.2904277239888342
902,0,0.2677854564985524,0.1933390092310707,0.2959008197075229,0.24297471456285402,0.32004307205056065,0.3002583900128534,0.379698537936586,0.3206036276618974,0.29978224632444805,0.3796141260136546,0.32059853124134985,0.2997862466808762,0.37961522207777393
903,1,0.26778529084137515,0.19333188192739453,0.29590418165163374,0.24297864557959664,0.3094600766904341,0.2742822568415801,0.41625766646798573,0.3093021752594987,0.27385297453557406,0.4168448502049272,0.30930608399147486,0.27385685109728886,0.4168370649112363
904,1,0.266084459234086,0.19301925015067828,0.2977161813044061,0.24318010931082953,0.5690470446646793,0.25432300687802184,0.17662994845729899,0.5691071841132423,0.2538898809133602,0.17700293497339753,0.5691071504896433,0.2538940741327912,0.17699877537756542
905,0,0.2681004964733326,0.19287970800453544,0.2988392311817117,0.24018056434042026,0.5268624525627981,0.2717465804457909,0.20139096699141099,0.5262766206274772,0.27222710252044124,0.20149627685208144,0.526282096660758,0.27222029183022034,0.2014976115090217
906,2,0.2681009333743722,0.19289831402016067,0.2988303516078062,0.24017040099766096,0.3506192510117037,0.2685200082070228,0.3808607407812734,0.35029178018669294,0.26815949690159985,0.38154872291170727,0.35029369770255114,0.268163829321188,0.3815424729762609
907,2,0.2680996224753426,0.19284257643954664,0.29885695236798365,0.24020084871712713,0.07903778181593285,0.17960306050954855,0.7413591576745185,0.07953123864692228,0.17944553234579197,0.7410232290072858,0.07952925142168364,0.17945152897541394,0.7410192196029024
908,2,0.26810054275801964,0.19288167769391967,0.2988382911560488,0.24017948839201184,0.47963891734570147,0.2574951556787315,0.26286592697556715,0.4789128845171618,0.25742117168186796,0.2636659438009703,0.4789176197502895,0.2574218715545001,0.2636605086952104
909,0,0.2681005536637683,0.1928821418469833,0.2988380696412651,0.24017923484798323,0.5956692017213562,0.2375787145472701,0.1667520837313737,0.5945713358316101,0.2381155717778406,0.16731309239054926,0.5945805036099818,0.2381121340953944,0.16730736229462378
910,2,0.267785311509036,0.19333277090190093,0.2959037623218415,0.24297815526722152,0.4102957998870492,0.30113408634070443,0.28857011377224634,0.4095585715172704,0.3018615839420673,0.2885798445406624,0.4095667954614743,0.30185251392080437,0.28858069061772146
911,0,0.2677854127114507,0.1933371248896935,0.29590170854797954,0.24297575385087633,0.5536621814250381,0.26727263224895104,0.1790651863260108,0.5536397225111657,0.2667372828162547,0.17962299467257964,0.5536387855867089,0.2667422550688976,0.1796189593443936
912,1,0.2677853643178077,0.1933350426665416,0.295902690730621,0.24297690228502972,0.26852919992957,0.3127683007506228,0.41870249931980724,0.26893679271254844,0.31312673273559627,0.4179364745518553,0.2689320381710262,0.31312336718687583,0.4179445946420981
913,0,0.267785011124133,0.19331985720518008,0.2959098537521717,0.24298527791851518,0.6834416879160439,0.21098541156954326,0.10557290051441293,0.682170002591871,0.21133981048017095,0.10649018692795802,0.6821815043194538,0.21133783018466903,0.1064806654958772
914,2,0.26778520769081554,0.19332830607638116,0.2959058683859355,0.24298061784686786,0.42171550920432727,0.2848779351822331,0.29340655561343965,0.42046706078785495,0.2853633438234962,0.2941695953886489,0.42047942243387026,0.2853595721173579,0.29416100544877183
915,0,0.2677850283252739,0.19332059630234905,0.295909505115913,0.2429848702564639,0.4535893445139124,0.29165946227012524,0.2547511932159624,0.4533061446151278,0.29112375755687514,0.25557009782799694,0.4533083834952142,0.2911296293932481,0.2555619871115377
916,0,0.2677850699528668,0.1933223851483608,0.2959086613082017,0.24298388359057066,0.4976402914557259,0.29418605118768154,0.20817365735659274,0.4974864410261352,0.2949905209387624,0.20752303803510241,0.4974874091182037,0.2949819213116052,0.20753066957019115
917,2,0.2698132147457461,0.19324647340852602,0.29699131355773406,0.2399489982879939,0.15699762268573728,0.2409194567101851,0.6020829206040776,0.15710875493932946,0.24104766184268941,0.6018435832179811,0.15710798488110325,0.2410457176492326,0.6018462974696642
918,0,0.26981284520804616,0.193229795316207,0.2969992447342561,0.23995811474149073,0.6827561535349862,0.19871404718490218,0.1185297992801116,0.6833750889509731,0.19859528846213315,0.11802962258689377,0.6833673671053179,0.19859650557884337,0.11803612731583873
919,0,0.26981260561557974,0.19321899548295496,0.2970043806001281,0.23996401830133718,0.3505308010148791,0.2961361486341993,0.3533330503509216,0.351165802296588,0.2954255128366768,0.35340868486673516,0.351159423872162,0.2954318691406448,0.35340870698719323
920,0,0.26778524878922627,0.19333007335633465,0.29590503475666297,0.2429796430977761,0.23226913663843596,0.2433195008595075,0.5244113625020566,0.2319915135273451,0.2428752464512282,0.5251332400214267,0.23199597836922362,0.24288095569853563,0.5251230659322408
