match_idx,y,w_b365,w_bw,w_ps,w_wh,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq
273,0,0.23992375548292885,0.24144062502753091,0.26215891467120184,0.2564767048183384,0.3638575402204408,0.24578055959239636,0.39036190018716277,0.36379710054950104,0.24585899747843698,0.3903439019720619
274,1,0.2393719023611573,0.24103413054290404,0.25955098610909977,0.26004298098683887,0.2859706405595028,0.2866881441256302,0.4273412153148669,0.28589598243129166,0.2866772410851823,0.42742677648352606
275,2,0.2393722212596497,0.24102442659805715,0.25955491032582895,0.26004844181646425,0.2218033025625629,0.27437298733971777,0.5038237100977193,0.2219660570739236,0.27440560943419023,0.5036283334918862
276,2,0.23937243455182067,0.24101793405935415,0.2595575358779846,0.26005209551084063,0.26781145733958117,0.2891255287367223,0.4430630139236965,0.26791411492514033,0.2891263236188507,0.44295956145600907
277,1,0.23992400961910249,0.24143319176535738,0.26216195983481355,0.2564808387807266,0.22972369271730672,0.22475473904882612,0.5455215682338671,0.22984529383365085,0.2247620779896723,0.5453926281766768
278,0,0.2386074678299799,0.2405924976555191,0.2644211991159743,0.2563788353985267,0.6569839800156719,0.19476693969986822,0.14824908028445993,0.6568201244916796,0.19494614228564996,0.14823373322267044
279,2,0.23806397870390417,0.2401691314975065,0.26180519116373246,0.25996169863485685,0.3995013744043586,0.29858137881242186,0.30191724678321963,0.39941969670125854,0.2986760537275364,0.30190424957120504
280,1,0.2386077424753617,0.24058404094353428,0.2644246852540041,0.25638353132709996,0.4443579916263498,0.2848391059985228,0.27080290237512744,0.4444161974605481,0.28481007814935194,0.2707737243901
281,0,0.23806412672640678,0.24016437834775306,0.26180712541465045,0.25996436951118973,0.6524775508256421,0.21389589466914266,0.1336265545052153,0.6523011464406147,0.21410249578075885,0.13359635777862655
282,0,0.23992315255045193,0.24145825161714704,0.26215169367403734,0.25646690215836354,0.684603802397275,0.1918063331310374,0.12358986447168761,0.6845972893045128,0.1917569195950771,0.12364579110041014
283,0,0.23937241430134462,0.2410185505507861,0.25955728657144583,0.26005174857642344,0.46111588284060356,0.2824164362792526,0.25646768088014393,0.4611099728816405,0.28240374098938165,0.2564862861289779
284,0,0.23937322231370312,0.2409939399086542,0.2595672390602706,0.2600655987173721,0.6775632619554235,0.20465057313555346,0.11778616490902308,0.6772858332978227,0.2048177333937344,0.11789643330844304
285,0,0.23937210508696655,0.2410279621288556,0.25955348057671024,0.2600464522074676,0.5266414350874971,0.27085087378275574,0.20250769112974729,0.5265132235016463,0.27098183376026214,0.20250494273809153
286,1,0.23937235573141558,0.2410203335255634,0.25955656554430845,0.2600507451987125,0.6392821468897237,0.2322051391048404,0.12851271400543574,0.6392674230968042,0.23229088539794776,0.12844169150524812
287,1,0.2399238203729104,0.24143872725796844,0.2621596921242125,0.25647776024490876,0.45437911917144563,0.2512305938355717,0.2943902869929827,0.4544188086897714,0.25129720354674767,0.29428398776348086
288,0,0.2393719634886148,0.2410322707586303,0.2595517381934302,0.26004402755932476,0.5534505763727281,0.25331650667869154,0.19323291694858039,0.5533968436985048,0.2533426927705916,0.19326046353090345
289,1,0.23937334653959072,0.2409901540060395,0.2595687700797333,0.26006772937463646,0.41814532752651223,0.2841971634936438,0.297657508979844,0.4181617801329018,0.28420557641296024,0.2976326434541379
290,0,0.23992412493549523,0.24142981814619185,0.2621633418990462,0.2564827150192667,0.8329090307797059,0.10575277371873791,0.06133819550155623,0.8327534417609126,0.10571284194214915,0.06153371629693824
291,1,0.2399244028387871,0.24142168615842405,0.2621666733233139,0.25648723767947496,0.44059447048858713,0.26611730550626805,0.29328822400514476,0.44063329842047144,0.2662902342825643,0.29307646729696424
292,2,0.23992420856931665,0.24142737113175386,0.262164344364092,0.2564840759348376,0.10366987683296738,0.15215084386926567,0.7441792792977668,0.10360164536530861,0.15215611432911835,0.7442422403055731
293,2,0.23992355471780138,0.24144649570151552,0.26215650965546017,0.256473439925223,0.30936126664898317,0.25794521811330384,0.432693515237713,0.30939874226232045,0.2580095309854945,0.43259172675218505
294,2,0.2399234296867583,0.24145015111447826,0.2621550121599349,0.2564714070388285,0.45856577309723817,0.2704095350577349,0.2710246918450269,0.45854351111887964,0.27041364739820334,0.27104284148291696
295,0,0.2399242569765823,0.24142595469216319,0.26216492463542834,0.2564848636958262,0.2979424447682004,0.27575845121815346,0.42629910401364607,0.2978553154270947,0.27584312447204834,0.42630156010085696
296,1,0.23937238083585805,0.24101956931675997,0.25955687458691423,0.2600511752604677,0.32041929021062365,0.3103439947455482,0.3692367150438282,0.3203756462981853,0.3104028573289498,0.369221496372865
297,2,0.23937243250099247,0.24101799649405026,0.25955751062965354,0.2600520603753037,0.19787179984365288,0.22380965404506223,0.578318546111285,0.19783853307724156,0.2238694409441776,0.5782920259785809
298,1,0.2386084509284301,0.2405622130465584,0.2644336834962631,0.25639565252874835,0.24429114930319182,0.2218128375619003,0.5338960131349079,0.24454115812222496,0.22175838744182125,0.5337004544359538
299,0,0.23806417658885853,0.2401627769953939,0.2618077770712161,0.25996526934453146,0.25866770296930913,0.2877905961086122,0.4535417009220787,0.2586034804878464,0.2879923822283829,0.45340413728377066
300,2,0.23767492767760323,0.24152069736671752,0.26324241569702844,0.2575619592586508,0.1742341189649351,0.2505658294321608,0.5752000516029041,0.17450158341745825,0.2506634429917877,0.5748349735907541
301,0,0.23952323520438523,0.2427699090610199,0.26359632302233343,0.2541105327122614,0.5894178320657139,0.2410220413595702,0.16956012657471597,0.5893060314733586,0.24104319116635925,0.16965077736028214
302,0,0.23952227174725546,0.24279663203752766,0.2635852941510844,0.2540958020641325,0.6968733416053178,0.17263497453128154,0.13049168386340065,0.6968195607818788,0.17275395534113355,0.13042648387698766
303,2,0.23898502875362065,0.242340366560133,0.26100002767984815,0.25767457700639823,0.23714318664237916,0.26117493627016136,0.5016818770874595,0.23712995822208804,0.26131273180775183,0.5015573099701601
304,1,0.23898412826217982,0.24236631084325252,0.2609894569192404,0.25766010397532735,0.41889430450578746,0.29440408249400785,0.2867016130002047,0.4188355380443422,0.2942716930534875,0.2868927689021703
305,0,0.2389833114967414,0.24238982060229583,0.26097987818071094,0.2576469897202519,0.4602851550649292,0.30534928666629496,0.23436555826877595,0.46020653181722215,0.3053873442368815,0.2344061239458964
306,0,0.23898461707118127,0.2423522308458635,0.26099519367124435,0.257667958411711,0.42069956899403566,0.27076337767302555,0.3085370533329388,0.4207351873111907,0.27087503930634915,0.3083897733824602
307,1,0.23898399626859576,0.24237011157738558,0.2609879083544019,0.25765798379961674,0.3928109736863257,0.28014198982080135,0.3270470364928729,0.39278911978712006,0.28024041655082144,0.32697046366205856
308,1,0.23952269965708395,0.2427847665405472,0.2635901911589009,0.25410234264346787,0.5664192065177606,0.22240637887057588,0.21117441461166356,0.5664246785316859,0.22231023819031426,0.21126508327799987
309,0,0.23952382817410214,0.24275344904174373,0.26360311631877587,0.25411960646537823,0.3874514447521298,0.2707995944105549,0.3417489608373153,0.3874165574181422,0.2707773497955722,0.34180609278628565
310,0,0.23952256496452154,0.2427885019848724,0.26358864950146094,0.2541002835491452,0.35634913418593167,0.2522250387778732,0.39142582703619516,0.35640986189975143,0.25225708004852765,0.3913330580517209
311,2,0.23952370420988323,0.24275689094261427,0.26360169579080994,0.2541177090566925,0.10287302735940972,0.1606632048736355,0.7364637677669547,0.102899517808241,0.16077570779933376,0.7363247743924253
312,0,0.2389836936043349,0.24237882465881455,0.26098435832004035,0.2576531234168101,0.6360111087028646,0.21433264885460093,0.14965624244253445,0.6358170286067375,0.21433958288823624,0.14984338850502626
313,1,0.23898361688148362,0.242381032890259,0.2609834586062087,0.25765189162204866,0.5612986037172439,0.2508259189066143,0.18787547737614185,0.5613052961804414,0.2509429619093847,0.18775174191017377
314,1,0.23952342601813276,0.2427646134246261,0.26359850860558326,0.25411345195165785,0.7431037128568598,0.15875436518110522,0.0981419219620349,0.7428338853255922,0.15912875096186052,0.0980373637125472
315,1,0.23898376560265427,0.24237675223873587,0.2609852027001247,0.2576542794584852,0.7417860872505729,0.17249168640449702,0.08572222634492997,0.7415302368936608,0.1725010719697298,0.08596869113660935
316,1,0.23952290812800606,0.2427789839794526,0.26359257768794825,0.25410553020459314,0.5246613145420452,0.24972309036454174,0.225615595093413,0.5244992308118126,0.24981796509273416,0.2256828040954532
317,0,0.23820637545404524,0.2419199847259509,0.26586584940891356,0.2540077904110903,0.45122745389357716,0.2783314237249109,0.270441122381512,0.4511489439070936,0.27842099433370404,0.2704300617592023
318,2,0.23767449217323525,0.24153387947495056,0.26323701112484155,0.2575546172269726,0.27011200256033224,0.29694062156565737,0.43294737587401033,0.2701321578026492,0.29700990230468843,0.43285793989266247
319,0,0.2382066134158956,0.24191305070784092,0.26586872904724895,0.2540116068290145,0.8231227126736735,0.12080815540871985,0.056069131917606714,0.8227059320059991,0.12119600831074905,0.056098059683251905
320,2,0.23952308638259895,0.24277403858141372,0.2635946187148938,0.2541082563210935,0.4971287722544522,0.2422902173073762,0.26058101043817167,0.4970594286169283,0.24251002426316984,0.2604305471199019
321,2,0.2395224640851006,0.2427912993491014,0.2635874950012177,0.2540987415645804,0.8756783292965163,0.08254979623990688,0.04177187446357663,0.8755908278387865,0.08267634830587832,0.0417328238553352
322,0,0.23898414646663152,0.24236578660556723,0.2609896705139673,0.2576603964138339,0.4020394049990827,0.2743476166835557,0.3236129783173616,0.40174946614328183,0.27445889929141476,0.3237916345653033
323,0,0.23898335944934343,0.24238844091992845,0.2609804403113738,0.2576477593193543,0.34147983544839683,0.281390241932,0.37712992261960315,0.34148954803244025,0.28144506909863465,0.37706538286892505
324,2,0.23898350634042745,0.2423842141466872,0.2609821624480357,0.25765011706484964,0.26705664168949517,0.29580631272269536,0.4371370455878094,0.26707533150529955,0.29581801145603226,0.4371066570386682
325,2,0.23898451322923908,0.2423552226174135,0.26099397470151414,0.2576662894518333,0.1592276827129796,0.2666852520229418,0.5740870652640786,0.15929095521880274,0.2669352593638292,0.573773785417368
326,0,0.23952195179384783,0.24280550063082268,0.2635816340111695,0.25409091356416,0.47152985934738534,0.24911294276387594,0.27935719788873875,0.47159190122045536,0.24910547137875713,0.27930262740078754
327,1,0.23952291695680536,0.24277873905926595,0.2635926787694378,0.2541056652144908,0.3514293463624103,0.26734866065946394,0.3812219929781257,0.35147785618607913,0.2672890085742871,0.38123313523963387
328,2,0.23952194234009486,0.24280576262963066,0.26358152588236033,0.2540907691479142,0.39595298477580354,0.25273021600973095,0.3513167992144656,0.39598385023736044,0.2526573692332257,0.3513587805294138
329,0,0.23898366351409372,0.24237969073616072,0.26098400544852185,0.25765264030122365,0.6576072810353953,0.2238437171138254,0.11854900185077931,0.6575149668010037,0.22394244853777678,0.11854258466121953
330,2,0.2389837858115844,0.2423761705095989,0.2609854397180783,0.2576546039607383,0.23507530818134265,0.25554680536386243,0.509377886454795,0.23520974824168134,0.2554991957738775,0.5092910559844412
331,0,0.23952275825230582,0.24278314135216877,0.2635908618921243,0.2541032385034013,0.2606232214706976,0.24709821540950402,0.49227856311979823,0.2605841960014158,0.24719176933071205,0.4922240346678722
332,1,0.23952263371063082,0.24278659550529508,0.2635894363254703,0.2541013344586038,0.25264311642907633,0.25689830333059155,0.49045858024033195,0.2526797232913668,0.2568675164967534,0.4904527602118798
333,2,0.23952302718931176,0.242775680907523,0.2635939409061165,0.25410735099704873,0.2214134521788342,0.2288031615011741,0.5497833863199917,0.22127758171485792,0.22899950903964333,0.5497229092454988
334,0,0.2376766622994131,0.2414681232177138,0.26326397101886473,0.2575912434640084,0.6777951080835524,0.20404234783502287,0.11816254408142458,0.6772335227936627,0.20448083948642476,0.11828563771991259
335,0,0.2376742567984669,0.24154100103058412,0.26323409134889914,0.25755065082204986,0.6649924801615259,0.2015386612629806,0.13346885857549357,0.6649190753901749,0.20172440055621874,0.13335652405360632
336,0,0.2389829588194604,0.24239996552384413,0.26097574479604335,0.25764133086065216,0.3154346384021133,0.3054610825126566,0.37910427908523014,0.3154607189920634,0.3054447722736387,0.37909450873429795
337,0,0.23898335937392878,0.24238844308980062,0.26098043942729204,0.2576477581089786,0.5764064208617442,0.2543994609334586,0.1691941182047972,0.57632513814612,0.2545245586478849,0.16915030320599503
338,1,0.23898374082504145,0.24237746546313454,0.26098491210621827,0.2576538816056057,0.5739173233431851,0.24766768458269495,0.17841499207411995,0.573934972919694,0.2477031582786947,0.17836186880161137
339,0,0.23952245629455585,0.24279151536721938,0.26358740584843326,0.2540986224897914,0.2668976250675368,0.23578362422891191,0.4973187507035514,0.26700072928890484,0.23587600535137884,0.4971232653597164
340,1,0.23952233685677796,0.24279482695199234,0.2635860391261217,0.254096797065108,0.4415378821611027,0.25745580996662,0.3010063078722772,0.44159099984310796,0.2574915092299005,0.3009174909269915
341,0,0.23898429345374594,0.2423615533989892,0.26099139528788995,0.257662757859375,0.44204702127896983,0.29388827908178405,0.2640646996392461,0.4418228632311081,0.2938715419736165,0.2643055947952755
342,1,0.23952253819620295,0.24278924429255147,0.2635883431435108,0.25409987436773473,0.46364328171264146,0.2576013847791509,0.2787553335082075,0.46369072895992025,0.2575690618809127,0.27874020915916703
343,2,0.23952230204696115,0.24279579202845888,0.26358564083031183,0.25409626509426814,0.17010651093805762,0.2056982721116628,0.6241952169502797,0.17018844460965513,0.2056186976904636,0.6241928576998813
344,1,0.2395225607475556,0.24278861892618153,0.2635886012385835,0.2541002190876794,0.4586922647244541,0.26794690589635556,0.2733608293791903,0.45862889590576583,0.2679955096490407,0.2733755944451935
345,1,0.2395225046244595,0.2427901752361793,0.26358795893371756,0.2540993612056436,0.43310157662021054,0.27506836556161723,0.29183005781817223,0.4330347253867605,0.27510322365399364,0.29186205095924583
346,2,0.23952408755369506,0.24274624588227023,0.2636060891855246,0.2541235773785101,0.6663747982911183,0.19670154186378497,0.1369236598450967,0.6662037082693362,0.19696330441316262,0.1368329873175012
347,2,0.23952296828736885,0.24277731505164815,0.2635932664746177,0.2541064501863653,0.18004902368800346,0.20416406541067494,0.6157869109013216,0.18008545160411896,0.20432681558469087,0.6155877328111902
348,1,0.2389835995357308,0.2423815321085725,0.26098325520661825,0.25765161314907836,0.3247340024391071,0.3181552621336253,0.3571107354272677,0.32478432530936946,0.3180843406803318,0.3571313340102987
349,0,0.23898436824698652,0.24235939910149834,0.2609922730340976,0.25766395961741745,0.7183855869123482,0.1747496423182892,0.1068647707693625,0.718034727669435,0.17495494514272594,0.10701032718783911
350,0,0.23898505812365337,0.242339519938241,0.2610003726300891,0.2576750493080166,0.4373856303926661,0.28791641559546005,0.27469795401187386,0.4373227048185906,0.2878898389187686,0.2747874562626408
351,2,0.23898440895554884,0.24235822648293825,0.2609927508057163,0.25766461375579663,0.14242929559324907,0.2209287147453557,0.6366419896613952,0.1423188588398164,0.22128737597068754,0.6363937651894961
352,0,0.2382062933869516,0.24192237566431649,0.2658648564746352,0.25400647447409674,0.8324023748007894,0.10177255667050102,0.06582506852870952,0.8320594490341574,0.10187249683746157,0.06606805412838099
353,1,0.23898374037200476,0.24237747850362953,0.2609849067930408,0.2576538743313249,0.40088782633862224,0.29470669762287166,0.30440547603850604,0.40083716280621173,0.2946711383875694,0.30449169880621874
354,2,0.2389850063464368,0.2423410124521495,0.26099976451568907,0.2576742166857246,0.1862609071736515,0.23476997568076236,0.5789691171455862,0.18632791135821455,0.2350600298411586,0.5786120588006269
355,0,0.23898342928825222,0.24238643139898297,0.2609812590607875,0.25764888025197724,0.3243704126664044,0.29576990589853935,0.37985968143505633,0.3243888546554575,0.2957038348416373,0.37990731050290516
356,2,0.23898304591018518,0.24239746068571158,0.26097676535033704,0.25764272805376615,0.27243059138826636,0.2950818178966576,0.43248759071507603,0.27249902689273453,0.2950973054739262,0.43240366763333915
357,2,0.23898433269647706,0.24236042309819586,0.2609918558171483,0.2576633883881788,0.11625327909571241,0.20682384560762176,0.6769228752966658,0.11651727022573517,0.20692802521748474,0.6765547045567801
358,0,0.2389838217066343,0.24237513721186094,0.260985860721912,0.2576551803595928,0.2958838836981239,0.269242598398595,0.43487351790328127,0.2959634533823307,0.2691418568948098,0.4348946897228594
359,0,0.2389838920967953,0.2423731107972386,0.2609866863589289,0.25765631074703715,0.8136861633907896,0.12477590269313851,0.06153793391607185,0.8135510453421781,0.12471164413236117,0.0617373105254606
360,2,0.2389844671666812,0.2423565496077024,0.2609934340320382,0.2576655491935782,0.36040159733473864,0.27949312093276896,0.3601052817324924,0.360550899687085,0.2794526077913194,0.35999649252159566
361,1,0.2389839738216315,0.24237075787910223,0.26098764502653893,0.25765762327272734,0.4333104287796325,0.28539461057924304,0.28129496064112447,0.4331901028992311,0.2854832561020765,0.2813266409986925
362,1,0.237674334818261,0.24153864067094938,0.26323505907490663,0.2575519654358831,0.46321442934378226,0.311039147516051,0.22574642314016685,0.4631880515506773,0.3111986311753869,0.22561331727393574
363,2,0.2427769309015799,0.2273241185632651,0.24519310821523463,0.2847058423199204,0.49601617146903043,0.2730661210772874,0.23091770745368217,0.4956850148885619,0.2733532795937167,0.23096170551772127
364,0,0.24277703178065022,0.22731594095641552,0.24519616768363728,0.284710859579297,0.6561812033810269,0.19654530487444336,0.14727349174452975,0.655700997171551,0.19665538548307188,0.14764361734537712
365,0,0.24277976144921123,0.22709150921912075,0.24528013740713042,0.2848485919245376,0.4438606681920414,0.29831342281422957,0.2578259089937291,0.4458002853412112,0.29973545599061213,0.2544642586681767
366,0,0.2427768984514238,0.22732674736916655,0.24519212470836693,0.28470422947104274,0.6670857887908861,0.21037130579237337,0.12254290541674054,0.6670503934419163,0.2104083065668938,0.12254129999118991
367,1,0.24277676144349103,0.22733783727656137,0.24518797568680162,0.2846974255931461,0.4626013530521563,0.2742334249117297,0.26316522203611387,0.4623885259487638,0.27460928872524293,0.26300218532599323
368,0,0.2427771665489149,0.22730500354346497,0.24520025968615017,0.28471757022147004,0.274248372510811,0.30085831268771507,0.4248933148014739,0.27399358709189986,0.3015370166571965,0.4244693962509036
369,1,0.24147471627358746,0.226556631061444,0.24733829119650616,0.28463036146846227,0.1675126590571666,0.255623840330818,0.5768635006120154,0.16740899384749905,0.25601278938950317,0.5765782167629978
370,0,0.24147466430236703,0.22656146570132657,0.24733647078339238,0.284627399212914,0.5750324026754142,0.24892491199438022,0.1760426853302055,0.5745878286148813,0.249007257327197,0.17640491405792166
371,0,0.2414748658413215,0.22654269935014823,0.24734353699709674,0.28463889781143353,0.4403926699784523,0.2954825829052605,0.26412474711628725,0.440173378865448,0.2960652210057068,0.26376140012884514
372,1,0.24147467786895507,0.22656020397749452,0.24733694586678406,0.2846281722867663,0.591963597639954,0.23418644122879353,0.17384996113125237,0.5914990438197861,0.23433338627671618,0.17416756990349774
373,0,0.24277700647027833,0.22731799346231335,0.24519539978366622,0.28470960028374215,0.3205842969207208,0.29885386466777614,0.380561838411503,0.32069222734293457,0.29911173571738847,0.38019603693967696
374,0,0.24277709830350105,0.22731054395772837,0.24519818685486466,0.28471417088390594,0.400571545954978,0.288513091224854,0.31091536282016796,0.40018923408910434,0.2886824852778225,0.31112828063307313
375,1,0.24277697658941952,0.22732041594970914,0.2451944934640003,0.28470811399687107,0.5368629509266087,0.2731119007836092,0.19002514828978204,0.5365463515774656,0.27313533476731156,0.19031831365522295
376,0,0.24277708862427266,0.22731132945251875,0.24519789297859632,0.2847136889446123,0.350714688962608,0.30075150754633395,0.34853380349105806,0.35109226100925284,0.3005983721452771,0.34830936684547
377,2,0.24277720793728624,0.22730164167204,0.24520151746281163,0.28471963292786223,0.1674916971893337,0.2485415388809461,0.5839667639297201,0.16759843419144704,0.24893213500506547,0.5834694308034875
378,0,0.2427770700819073,0.22731283400574906,0.24519733008205422,0.2847127658302894,0.7810667553301631,0.1459863028601879,0.07294694180964903,0.7808866351039121,0.14563963643278033,0.07347372846330763
379,2,0.2414746323685472,0.2265644347493787,0.24733535283325592,0.28462558004881816,0.2292163186931428,0.27819426762225524,0.4925894136846018,0.229118932518833,0.2779117958241334,0.49296927165703364
380,1,0.2414747922017643,0.226549561984714,0.24734095295999528,0.2846346928535265,0.12989895467526166,0.20255375473998027,0.667547290584758,0.12984445471188524,0.2025720527929711,0.6675834924951436
381,2,0.24147464986754205,0.22656280793097344,0.24733596538697042,0.28462657681451403,0.4211629120646132,0.2815454141570973,0.2972916737782896,0.4209207317798218,0.28187911232799484,0.29720015589218335
382,2,0.24147467981600806,0.22656002287899213,0.24733701405675657,0.28462828324824324,0.3348431124590529,0.2949695899148236,0.3701872976261235,0.3348657080878453,0.29514891345145067,0.36998537846070395
383,0,0.2421474859218637,0.2270504213766202,0.24994226271661996,0.28085982998489617,0.48810530579058264,0.2656457112359736,0.24624898297344364,0.48782370835624844,0.26592733099668164,0.2462489606470699
384,2,0.24214770067067834,0.22703293361798124,0.2499489393774419,0.28087042633389847,0.13006968298092708,0.16626582299294695,0.703664494026126,0.13029647649545734,0.1665833671507666,0.7031201563537761
385,0,0.24214729028673085,0.22706632049682118,0.24993619262155115,0.28085019659489685,0.6996826177940433,0.17666328640106352,0.12365409580489317,0.6993907331848306,0.1769943120049301,0.12361495481023933
386,0,0.242147386530668,0.22705850264215488,0.24993917738091945,0.28085493344625767,0.8097710204410746,0.12006014051904654,0.07016883903987886,0.8098160887136147,0.12002544016065443,0.07015847112573097
387,0,0.24214752148907318,0.22704752756986715,0.24994336754159113,0.2808615833994686,0.3398218972970364,0.26347345406743294,0.39670464863553057,0.34011605139333817,0.2636286574836459,0.39625529112301605
388,0,0.24214723381644226,0.22707090412153252,0.2499344426549624,0.28084741940706287,0.5156230256952131,0.23864150293575076,0.24573547136903612,0.5154891000513013,0.23889984297951258,0.24561105696918603
389,1,0.24214752534765094,0.22704721356868449,0.2499434874240122,0.2808617736596524,0.6572005024381397,0.19341312038742653,0.14938637717443376,0.6573657367194341,0.1933978011200963,0.14923646216046968
390,1,0.2421472083004498,0.227072974392303,0.2499336522542835,0.28084616505296367,0.18642654137665146,0.20785757662958043,0.6057158819937681,0.18634680530579342,0.20800079624248913,0.6056523984517175
391,1,0.2421472898581633,0.2270663552926793,0.24993617933694653,0.2808501755122108,0.6198096282597123,0.1992158222618203,0.18097454947846728,0.6199652428351203,0.1993780499788673,0.1806567071860123
392,0,0.24147467720958538,0.2265602653054958,0.24733692277462993,0.28462813471028897,0.7342138168189338,0.1695252369782977,0.09626094620276845,0.7338028457653883,0.16966553531672007,0.09653161891789164
393,0,0.24277719679231471,0.227302547084187,0.24520117872089028,0.28471907740260793,0.6686654727664849,0.2016128072804243,0.1297217199530908,0.6684796431138981,0.20148433951820832,0.1300360173678937
394,0,0.24345792630317628,0.22781321402270277,0.24778302134238667,0.28094583833173437,0.5214385648920148,0.2534601282462522,0.225101306861733,0.5214441562852571,0.25357139408030205,0.22498444963444086
395,0,0.2434579350913705,0.22781258142098043,0.2477832613245397,0.2809462221631093,0.6585424367099422,0.18142120511962942,0.1600363581704285,0.6583447448489707,0.1814325075080963,0.16022274764293318
396,0,0.24345807810791362,0.227802280613438,0.24778716902050504,0.28095247225814335,0.7044394112143434,0.17686551238606268,0.11869507639959401,0.7038282041982662,0.17726922097488915,0.1189025748268447
397,2,0.24277682586098537,0.22733262494426518,0.24518992575318127,0.28470062344156816,0.19782337415260354,0.2529099187314712,0.5492667071159253,0.19793432440354644,0.25315140278536924,0.5489142728110844
398,0,0.24277701408630364,0.22731737590594253,0.24519563082874812,0.2847099791790057,0.3963536526215096,0.31180179034039984,0.29184455703809054,0.3957820438374481,0.3123068948828543,0.29191106127969774
399,1,0.2427769192907105,0.22732505926237256,0.24519275627433196,0.28470526517258493,0.42575928629130144,0.26505470129980974,0.3091860124088887,0.42540625402799265,0.26531837089243465,0.30927537507957276
400,0,0.24277682892448774,0.22733237697977274,0.24519001852311256,0.2847007755726269,0.5908108535140949,0.22539283077248934,0.1837963157134158,0.5907234515330826,0.22562667571757142,0.183649872749346
401,0,0.24277710589049717,0.22730992820089274,0.24519841722732572,0.2847145486812844,0.7212023826405992,0.17592668734399003,0.10287093001541071,0.7207648283134008,0.17610788430675953,0.10312728737983966
402,0,0.24277669682781955,0.22734306235611515,0.24518602085512614,0.2846942199609391,0.5942408805893159,0.2452820389237277,0.16047708048695647,0.5942155537170076,0.24524696538874763,0.16053748089424474
403,2,0.243457600276929,0.22783665221124305,0.24777412993318612,0.2809316175786419,0.5690599052703756,0.22915649182716344,0.20178360290246083,0.5692502452294719,0.22906096898501924,0.20168878578550894
404,2,0.24345782512273068,0.22782049422391784,0.24778025954830982,0.2809414211050416,0.3027343955816099,0.26240940744407304,0.43485619697431704,0.30305138547265953,0.2625262486982888,0.4344223658290517
405,0,0.243457805483336,0.22782190667343272,0.24777972372683557,0.28094056411639573,0.3593892072499931,0.27717691684032697,0.3634338759096799,0.35880267141343497,0.27736537948605045,0.3638319491005146
406,1,0.24345788882515082,0.2278159113274203,0.24778199810050464,0.2809442017469243,0.27523783812950464,0.22830078999051237,0.4964613718799831,0.27495049532379756,0.22859354909515311,0.4964559555810494
407,0,0.24345798935056132,0.22780867472529095,0.24778474335981202,0.2809485925643357,0.6596966845495248,0.18207109484408426,0.15823222060639094,0.6589891213419466,0.18261558014479723,0.1583952985132561
408,0,0.24277692259712336,0.2273247913915363,0.2451928564920226,0.28470542951931765,0.44532150130774084,0.2809836315795895,0.2736948671126696,0.4449204828040786,0.2812783788909489,0.2738011383049724
409,1,0.24147466225552353,0.22656165604331957,0.24733639911295757,0.2846272825881994,0.2019298114070729,0.29777502751338064,0.5002951610795465,0.2017886255803075,0.2981506256592059,0.5000607487604867
410,1,0.24214755044186756,0.22704517117432588,0.2499442671895162,0.28086301119429036,0.48097727493884984,0.2401795331715625,0.2788431918895877,0.4804553258491286,0.24054313000325633,0.279001544147615
411,0,0.2414752198301782,0.2265096185658894,0.2473559932332307,0.28465916837070177,0.4083860674474771,0.26140444315154937,0.3302094894009736,0.4083072345146415,0.26214141654737666,0.32955134893798177
412,1,0.24147478163240807,0.2265505464301065,0.24734058228022887,0.28463408965725656,0.38216839366369143,0.2912239277607419,0.3266076785755667,0.38205201182085224,0.2915656005971443,0.3263823875820036
413,1,0.2427769214745197,0.22732488234085393,0.2451928224654335,0.2847053737191928,0.4531751993183192,0.2854194803187054,0.2614053203629754,0.45311402403125406,0.28558333507984324,0.26130264088890276
414,1,0.24345790619197896,0.2278146615284255,0.2477824722205806,0.2809449600590149,0.33230545507133874,0.25219904535039145,0.4154954995782698,0.3322303515828664,0.25243240680073403,0.4153372416163995
415,1,0.2434579428924678,0.2278120198376871,0.24778347436537443,0.28094656290447056,0.40484198746501016,0.27186955045603256,0.3232884620789573,0.40458070569421056,0.2720645757298362,0.32335471857595316
416,1,0.24277732878734734,0.22729181748828203,0.24520519299279436,0.2847256607315762,0.28749359205804276,0.2881147385692379,0.4243916693727194,0.28704014699923047,0.28870674401024915,0.4242531089905204
417,0,0.24277729147911595,0.2272948516098635,0.24520405783295396,0.2847237990780665,0.44143643072874555,0.29323132347888664,0.26533224579236786,0.44120516481109706,0.2938793753738986,0.26491545981500436
418,2,0.24277708887668678,0.227311308969397,0.24519790064192215,0.28471370151199404,0.25600837185292,0.28489185361192865,0.4590997745351513,0.25599322182808737,0.2853577034306296,0.458649074741283
419,0,0.24345755147418668,0.22784015561873064,0.24777280090269127,0.2809294920043914,0.46376697991653254,0.26238836003923044,0.2738446600442371,0.4635935580274889,0.26252395528444344,0.2738824866880676
420,0,0.24345778633615492,0.22782328351794306,0.24777920141262202,0.28093972873328005,0.4461737678589366,0.2630616316690791,0.2907646004719845,0.44636872887818846,0.2632340950866786,0.2903971760351329
