match_id,match_date,league,home_team,away_team,result,pH_weighted,pD_weighted,pA_weighted,pH_equal,pD_equal,pA_equal,n_books,books_used,has_pinnacle,dispH,dispD,dispA,y,pH_mkt,pD_mkt,pA_mkt,feat_league_tier,feat_total_dispersion,feat_market_confidence,feat_book_coverage,feat_has_pinnacle,feat_consensus_diff,match_date_dt,feat_month,feat_is_weekend,feat_season_phase,feat_disp_x_books,feat_sharp_x_diff,diff_H,diff_D,diff_A,mean_abs_diff,max_abs_diff,identical_triplet
11239,2024-01-12,D1,Bayern Munich,Hoffenheim,H,0.832615767486969,0.1013000273172643,0.0660842051957665,0.8317568094827044,0.1018623639710703,0.0663808265462252,4,"b365,bw,wh,ps",1,0.0083936401679821,0.0047144647376464,0.0060983149847696,0,0.832615767486969,0.1013000273172643,0.0660842051957665,1,0.0192064198903981,0.9811555151973398,0.6666666666666666,1,0.0017179160085294,2024-01-12,1,0,1.0,0.0768256795615927,0.0017179160085294,0.0008589580042646094,0.000562336653806006,0.00029662135045870064,0.000572638669509772,0.0008589580042646094,False
6096,2024-01-07,I1,Roma,Atalanta,D,0.4003967626577831,0.2963728359201449,0.3032304014220719,0.4007951991519294,0.294709175872094,0.3044956249759766,4,"b365,bw,wh,ps",1,0.0074156522143188,0.0048793205492893,0.008009727032162,1,0.4003967626577831,0.2963728359201449,0.3032304014220719,1,0.0203046997957701,0.9800993763923322,0.6666666666666666,1,0.0033273200961018,2024-01-07,1,1,1.0,0.0812187991830807,0.0033273200961018,0.00039843649414628146,0.0016636600480509078,0.0012652235539046819,0.0011091066987006237,0.0016636600480509078,False
6092,2024-01-07,I1,Empoli,Milan,A,0.1856318473116708,0.2359599849825504,0.5784081677057786,0.1863497498472953,0.235181759855761,0.5784684902969436,4,"b365,bw,wh,ps",1,0.0079080617402321,0.005446797910303,0.0068152979062899,2,0.1856318473116708,0.2359599849825504,0.5784081677057786,1,0.0201701575568251,0.9802286340103008,0.6666666666666666,1,0.0015564502535788,2024-01-07,1,1,1.0,0.0806806302273007,0.0015564502535788,0.0007179025356245095,0.0007782251267894058,6.0322591164951866e-05,0.0005188167511929557,0.0007782251267894058,False
6093,2024-01-07,I1,Torino,Napoli,H,0.3245831681217984,0.2969674344087495,0.3784493974694519,0.3243623171463091,0.2957184901730468,0.379919192680644,4,"b365,bw,wh,ps",1,0.008376481412666,0.0045424461364232,0.0076346696653437,0,0.3245831681217984,0.2969674344087495,0.3784493974694519,1,0.020553597214433,0.9798603451396052,0.6666666666666666,1,0.0029395904223841,2024-01-07,1,1,1.0,0.082214388857732,0.0029395904223841,0.0002208509754892951,0.0012489442357027092,0.0014697952111921153,0.0009798634741280399,0.0014697952111921153,False
6094,2024-01-07,I1,Udinese,Lazio,A,0.2716939492643846,0.2955944751468528,0.4327115755887624,0.272513120502849,0.2950935941620538,0.4323932853350972,4,"b365,bw,wh,ps",1,0.004924761819291,0.0050480095861755,0.0071162247668355,2,0.2716939492643846,0.2955944751468528,0.4327115755887624,1,0.0170889961723022,0.9831981309043608,0.6666666666666666,1,0.0016383424769286,2024-01-07,1,1,1.0,0.0683559846892088,0.0016383424769286,0.0008191712384643668,0.0005008809847990014,0.0003182902536651988,0.000546114158976189,0.0008191712384643668,False
6095,2024-01-07,I1,Salernitana,Juventus,A,0.1163400691006805,0.2062427832768066,0.6774171476225127,0.116694129162455,0.2068926875247905,0.6764131833127545,4,"b365,bw,wh,ps",1,0.0070563361882721,0.0043761307955639,0.0057080017179471,2,0.1163400691006805,0.2062427832768066,0.6774171476225127,1,0.0171404687017832,0.9831483760314242,0.6666666666666666,1,0.0020079286195165,2024-01-07,1,1,1.0,0.068561874807133,0.0020079286195165,0.00035406006177450544,0.0006499042479839179,0.001003964309758243,0.0006693095398388887,0.001003964309758243,False
6091,2024-01-06,I1,Sassuolo,Fiorentina,H,0.2945075843103741,0.2703365684014439,0.4351558472881819,0.2960120156434844,0.2691497290551429,0.4348382553013726,4,"b365,bw,wh,ps",1,0.0069915133734854,0.0050062964020045,0.0057024128083153,0,0.2945075843103741,0.2703365684014439,0.4351558472881819,1,0.0177002225838053,0.9826076263019116,0.6666666666666666,1,0.0030088626662205,2024-01-06,1,1,1.0,0.0708008903352213,0.0030088626662205,0.0015044313331102899,0.001186839346300983,0.0003175919868093069,0.0010029542220735266,0.0015044313331102899,False
6088,2024-01-06,I1,Inter,Verona,H,0.8139307929981743,0.1237618549484717,0.0623073520533539,0.8131684178507556,0.1247744886097119,0.0620570935395325,4,"b365,bw,wh,ps",1,0.0068857498742959,0.0046874040950754,0.0051076739900927,0,0.8139307929981743,0.1237618549484717,0.0623073520533539,1,0.0166808279594641,0.9835928567739952,0.6666666666666666,1,0.0020252673224802,2024-01-06,1,1,1.0,0.0667233118378565,0.0020252673224802,0.0007623751474187257,0.0010126336612402004,0.00025025851382139835,0.0006750891074934415,0.0010126336612402004,False
6089,2024-01-06,I1,Frosinone,Monza,A,0.3603157970815435,0.2811196000373616,0.3585646028810948,0.3604995130303536,0.2795113046662918,0.3599891823033545,4,"b365,bw,wh,ps",1,0.0074906260813897,0.0045880039667622,0.0088371014447506,2,0.3603157970815435,0.2811196000373616,0.3585646028810948,1,0.0209157314929026,0.97951277382873,0.6666666666666666,1,0.0032165907421394,2024-01-06,1,1,1.0,0.0836629259716107,0.0032165907421394,0.00018371594881011477,0.0016082953710697678,0.0014245794222597086,0.0010721969140465304,0.0016082953710697678,False
6090,2024-01-06,I1,Lecce,Cagliari,D,0.4325655292828221,0.287105274570698,0.2803291961464798,0.4331459664620455,0.2855414487627389,0.2813125847752156,4,"b365,bw,wh,ps",1,0.0060421745763448,0.0041506470404705,0.0085682453709917,1,0.4325655292828221,0.287105274570698,0.2803291961464798,1,0.0187610669878071,0.9815844287775166,0.6666666666666666,1,0.0031276516159183,2024-01-06,1,1,1.0,0.0750442679512287,0.0031276516159183,0.0005804371792234031,0.0015638258079591072,0.0009833886287358151,0.0010425505386394418,0.0015638258079591072,False
6087,2024-01-05,I1,Bologna,Genoa,D,0.4629101977755826,0.3119933712707001,0.2250964309537172,0.4631373383747506,0.3112245670328012,0.2256380945924482,4,"b365,bw,wh,ps",1,0.0090371662222784,0.0047731325799731,0.0063265790560615,1,0.4629101977755826,0.3119933712707001,0.2250964309537172,1,0.0201368778583132,0.9802606117910482,0.6666666666666666,1,0.0015376084757977,2024-01-05,1,0,1.0,0.0805475114332529,0.0015376084757977,0.00022714059916795204,0.0007688042378988791,0.0005416636387310103,0.0005125361585992805,0.0007688042378988791,False
6085,2023-12-30,I1,Verona,Salernitana,A,0.4950177629225222,0.2744953734792995,0.2304868635981781,0.4956463323184006,0.2733774327662056,0.2309762349153937,4,"b365,bw,wh,ps",1,0.0084606003971771,0.0043243897359951,0.0064241905186468,2,0.4950177629225222,0.2744953734792995,0.2304868635981781,1,0.0192091806518191,0.9811528575129844,0.6666666666666666,1,0.0022358814261879,2023-12-30,12,1,1.0,0.0768367226072766,0.0022358814261879,0.0006285693958784089,0.0011179407130939012,0.0004893713172156033,0.0007452938087293045,0.0011179407130939012,False
6084,2023-12-30,I1,Milan,Sassuolo,H,0.656247524280234,0.1962639340029597,0.147488541716806,0.6556295045767344,0.1966415903927221,0.1477289050305433,4,"b365,bw,wh,ps",1,0.0073504985734503,0.0054459786520821,0.0076438250893599,0,0.656247524280234,0.1962639340029597,0.147488541716806,1,0.0204403023148924,0.9799691346289212,0.6666666666666666,1,0.0012360394069992,2023-12-30,12,1,1.0,0.0817612092595696,0.0012360394069992,0.0006180197034996171,0.0003776563897624208,0.00024036331373730735,0.0004120131356664484,0.0006180197034996171,False
6086,2023-12-30,I1,Juventus,Roma,H,0.4481351259521234,0.3024923214235704,0.249372552624306,0.4443177825372035,0.2989373626538136,0.2567448548089828,4,"b365,bw,wh,ps",1,0.008187049741449,0.005322678421501,0.0063120709117355,0,0.4481351259521234,0.3024923214235704,0.249372552624306,1,0.0198217990746857,0.9805634679581564,0.6666666666666666,1,0.0147446043693534,2023-12-30,12,1,1.0,0.0792871962987428,0.0147446043693534,0.003817343414919905,0.003554958769756811,0.007372302184676799,0.004914868123117838,0.007372302184676799,False
6081,2023-12-30,I1,Atalanta,Lecce,H,0.6676906192032103,0.2100626957048483,0.1222466850919412,0.6670167248563785,0.2104171824051962,0.1225660927384251,4,"b365,bw,wh,ps",1,0.007573784344933,0.0044919960951616,0.0075954724125268,0,0.6676906192032103,0.2100626957048483,0.1222466850919412,1,0.0196612528526216,0.9807178582126004,0.6666666666666666,1,0.0013477886936635,2023-12-30,12,1,1.0,0.0786450114104864,0.0013477886936635,0.0006738943468317382,0.000354486700347878,0.00031940764648390185,0.00044926289788783935,0.0006738943468317382,False
6082,2023-12-30,I1,Cagliari,Empoli,D,0.4621105597849654,0.275317268701807,0.2625721715132275,0.4623702014187816,0.2746333075837958,0.2629964909974225,4,"b365,bw,wh,ps",1,0.0067983917668019,0.0040378847968728,0.0069894706814752,1,0.4621105597849654,0.275317268701807,0.2625721715132275,1,0.01782574724515,0.9824864449603508,0.6666666666666666,1,0.0013679222360224,2023-12-30,12,1,1.0,0.0713029889806,0.0013679222360224,0.00025964163381619887,0.0006839611180112226,0.00042431948419502374,0.0004559740786741484,0.0006839611180112226,False
6083,2023-12-30,I1,Udinese,Bologna,H,0.2725351287678235,0.3034722171786479,0.4239926540535285,0.2739936419112619,0.3016098506302098,0.4243965074585283,4,"b365,bw,wh,ps",1,0.0080813383451084,0.004963220697886,0.0072894192823641,0,0.2725351287678235,0.3034722171786479,0.4239926540535285,1,0.0203339783253586,0.9800712523964632,0.6666666666666666,1,0.0037247330968763,2023-12-30,12,1,1.0,0.0813359133014347,0.0037247330968763,0.0014585131434384224,0.0018623665484381324,0.00040385340499982103,0.0012415776989587919,0.0018623665484381324,False
6079,2023-12-29,I1,Genoa,Inter,D,0.1669383384161712,0.2570809523087382,0.5759807092750903,0.1674320004861711,0.2560631842905874,0.5765048152232414,4,"b365,bw,wh,ps",1,0.0066893605180564,0.003778527724187,0.0065995923336131,1,0.1669383384161712,0.2570809523087382,0.5759807092750903,1,0.0170674805758566,0.9832189300102356,0.6666666666666666,1,0.0020355360363017,2023-12-29,12,0,1.0,0.0682699223034264,0.0020355360363017,0.0004936620699999006,0.0010177680181507887,0.0005241059481511101,0.0006785120121005997,0.0010177680181507887,False
6080,2023-12-29,I1,Lazio,Frosinone,H,0.5746012089280212,0.2486358312841404,0.1767629597878382,0.57456166015485,0.2489919603848933,0.1764463794602565,4,"b365,bw,wh,ps",1,0.0059181848075649,0.0048511809382705,0.009168287398484,0,0.5746012089280212,0.2486358312841404,0.1767629597878382,1,0.0199376531443195,0.9804520863771872,0.6666666666666666,1,0.0007122582015058,2023-12-29,12,0,1.0,0.0797506125772782,0.0007122582015058,3.954877317124961e-05,0.00035612910075288884,0.00031658032758169474,0.0002374194005019444,0.00035612910075288884,False
6077,2023-12-29,I1,Fiorentina,Torino,H,0.4404141848417007,0.296971769356604,0.2626140458016952,0.4401255247728728,0.2961070549708101,0.263767420256317,4,"b365,bw,wh,ps",1,0.0056140965868684,0.0051725330435817,0.0077120704267422,0,0.4404141848417007,0.296971769356604,0.2626140458016952,1,0.0184987000571924,0.9818372865314864,0.6666666666666666,1,0.0023067489092436,2023-12-29,12,0,1.0,0.0739948002287696,0.0023067489092436,0.000288660068827884,0.000864714385793941,0.001153374454621825,0.0007689163030812166,0.001153374454621825,False
6078,2023-12-29,I1,Napoli,Monza,D,0.5915181211339989,0.2340467115652316,0.1744351673007694,0.5914716512279232,0.2343315242959125,0.1741968244761642,4,"b365,bw,wh,ps",1,0.0062328188398232,0.0060176050948003,0.0048307341453539,1,0.5915181211339989,0.2340467115652316,0.1744351673007694,1,0.0170811580799774,0.9832057078785896,0.6666666666666666,1,0.0005696254613619,2023-12-29,12,0,1.0,0.0683246323199098,0.0005696254613619,4.646990607570789e-05,0.00028481273068090007,0.00023834282460521994,0.00018987515378727596,0.00028481273068090007,False
6076,2023-12-23,I1,Roma,Napoli,H,0.3201151448267193,0.3004926675999708,0.3793921875733098,0.3206857175944865,0.2991423217915886,0.3801719606139248,4,"b365,bw,wh,ps",1,0.0069465096545557,0.0049005626687559,0.0067871072477129,0,0.3201151448267193,0.3004926675999708,0.3793921875733098,1,0.0186341795710247,0.981706701046619,0.6666666666666666,1,0.0027006916167643,2023-12-23,12,1,1.0,0.0745367182840988,0.0027006916167643,0.0005705727677671746,0.0013503458083821696,0.000779773040614995,0.0009002305389214463,0.0013503458083821696,False
6075,2023-12-23,I1,Verona,Cagliari,H,0.4003296181533773,0.2897503161300125,0.30992006571661,0.4001542498172837,0.2886726130378438,0.3111731371448724,4,"b365,bw,wh,ps",1,0.0089012964924943,0.0050257115414978,0.0067991753607142,0,0.4003296181533773,0.2897503161300125,0.30992006571661,1,0.0207261833947064,0.979694668627216,0.6666666666666666,1,0.0025061428565246,2023-12-23,12,1,1.0,0.0829047335788259,0.0025061428565246,0.00017536833609360647,0.0010777030921687025,0.0012530714282623645,0.0008353809521748912,0.0012530714282623645,False
6073,2023-12-23,I1,Torino,Udinese,D,0.5373116945013782,0.2726368792995089,0.1900514261991126,0.5365285873871481,0.2731166532867854,0.1903547593260663,4,"b365,bw,wh,ps",1,0.0068316538825728,0.0045867457931927,0.0080853949902338,1,0.5373116945013782,0.2726368792995089,0.1900514261991126,1,0.0195037946659993,0.9808693260701506,0.6666666666666666,1,0.0015662142284601,2023-12-23,12,1,1.0,0.0780151786639975,0.0015662142284601,0.0007831071142300194,0.00047977398727649945,0.00030333312695368653,0.0005220714094867351,0.0007831071142300194,False
6072,2023-12-23,I1,Bologna,Atalanta,H,0.3510313477152074,0.3021013793624515,0.3468672729223409,0.3510667118747262,0.3006374928483018,0.3482957952769719,4,"b365,bw,wh,ps",1,0.0073539336959144,0.0047157811922917,0.0059068482399546,0,0.3510313477152074,0.3021013793624515,0.3468672729223409,1,0.0179765631281607,0.9823408870309152,0.6666666666666666,1,0.0029277730282995,2023-12-23,12,1,1.0,0.0719062525126431,0.0029277730282995,3.536415951882477e-05,0.0014638865141496926,0.0014285223546310344,0.0009759243427665173,0.0014638865141496926,False
6071,2023-12-23,I1,Frosinone,Juventus,A,0.1669693302360374,0.2505615182143063,0.5824691515496562,0.1677037649968006,0.2489599854999085,0.5833362495032909,4,"b365,bw,wh,ps",1,0.0065504444014704,0.0055087183054543,0.0091577851267805,2,0.1669693302360374,0.2505615182143063,0.5824691515496562,1,0.0212169478337053,0.97922385847717,0.6666666666666666,1,0.0032030654287956,2023-12-23,12,1,1.0,0.0848677913348213,0.0032030654287956,0.0007344347607631807,0.0016015327143977798,0.0008670979536347101,0.0010676884762652235,0.0016015327143977798,False
6074,2023-12-23,I1,Inter,Lecce,H,0.7799608494629905,0.1451552931555418,0.0748838573814675,0.7803636611390888,0.1456937944960737,0.0739425443648374,4,"b365,bw,wh,ps",1,0.0062971478131024,0.0045758096332161,0.0091463327638444,0,0.7799608494629905,0.1451552931555418,0.0748838573814675,1,0.0200192902101631,0.9803736160655956,0.6666666666666666,1,0.0018826260332602,2023-12-23,12,1,1.0,0.0800771608406527,0.0018826260332602,0.0004028116760983469,0.000538501340531905,0.0009413130166300993,0.0006275420110867838,0.0009413130166300993,False
6067,2023-12-22,I1,Empoli,Lazio,A,0.228708726885224,0.2782136755949299,0.493077597519846,0.2291176671776368,0.2779267100237875,0.4929556227985756,4,"b365,bw,wh,ps",1,0.0063367259958875,0.0051396188337709,0.0061622603199674,2,0.228708726885224,0.2782136755949299,0.493077597519846,1,0.0176386051496259,0.9826671226304032,0.6666666666666666,1,0.0008178805848255,2023-12-22,12,0,1.0,0.0705544205985038,0.0008178805848255,0.00040894029241278496,0.0002869655711423835,0.00012197472127040143,0.0002726268616085233,0.00040894029241278496,False
6070,2023-12-22,I1,Salernitana,Milan,D,0.1296889341142725,0.2019560727517619,0.6683549931339654,0.1299514757920822,0.2026294078803418,0.6674191163275759,4,"b365,bw,wh,ps",1,0.007085322809597,0.0053209518413739,0.0066848990446104,1,0.1296889341142725,0.2019560727517619,0.6683549931339654,1,0.0190911736955814,0.9812664713537356,0.6666666666666666,1,0.0018717536127791,2023-12-22,12,0,1.0,0.0763646947823256,0.0018717536127791,0.0002625416778096745,0.0006733351285799216,0.0009358768063895129,0.0006239178709263696,0.0009358768063895129,False
6068,2023-12-22,I1,Sassuolo,Genoa,A,0.4210107082815301,0.2824429306748289,0.296546361043641,0.4209001838578391,0.2818937234104575,0.2972060927317034,4,"b365,bw,wh,ps",1,0.0068366341921556,0.0045029999176676,0.0074257338758483,2,0.4210107082815301,0.2824429306748289,0.296546361043641,1,0.0187653679856715,0.9815802847492008,0.6666666666666666,1,0.0013194633761247,2023-12-22,12,0,1.0,0.0750614719426862,0.0013194633761247,0.00011052442369097193,0.0005492072643714097,0.0006597316880623816,0.0004398211253749211,0.0006597316880623816,False
6069,2023-12-22,I1,Monza,Fiorentina,A,0.3338191820334275,0.2958200390175967,0.3703607789489756,0.33488482822046,0.2951382198770262,0.3699769519025137,4,"b365,bw,wh,ps",1,0.0068372315799161,0.0048315749619224,0.0072667573048429,2,0.3338191820334275,0.2958200390175967,0.3703607789489756,1,0.0189355638466815,0.9814163284524136,0.6666666666666666,1,0.0021312923740648,2023-12-22,12,0,1.0,0.075742255386726,0.0021312923740648,0.0010656461870325318,0.0006818191405704721,0.00038382704646194865,0.0007104307913549842,0.0010656461870325318,False
11233,2023-12-20,D1,Union Berlin,FC Koln,H,0.4886030113366643,0.2664762051530446,0.2449207835102909,0.4877886896124223,0.2659248497502645,0.2462864606373132,4,"b365,bw,wh,ps",1,0.0052691070543315,0.0045945770026691,0.007120777257894,0,0.4886030113366643,0.2664762051530446,0.2449207835102909,1,0.0169844613148948,0.983299192897269,0.6666666666666666,1,0.0027313542540443,2023-12-20,12,0,1.0,0.0679378452595794,0.0027313542540443,0.0008143217242420064,0.0005513554027801182,0.0013656771270222912,0.0009104514180148052,0.0013656771270222912,False
11238,2023-12-20,D1,Wolfsburg,Bayern Munich,A,0.130639653175826,0.1671035474037626,0.7022567994204113,0.1304988519913962,0.1665932747249821,0.7029078732836216,4,"b365,bw,wh,ps",1,0.0090880719913939,0.0043152613782531,0.0076567133710808,2,0.130639653175826,0.1671035474037626,0.7022567994204113,1,0.0210600467407278,0.9793743308163388,0.6666666666666666,1,0.0013021477264205,2023-12-20,12,0,1.0,0.0842401869629115,0.0013021477264205,0.00014080118442980072,0.0005102726787805101,0.000651073863210283,0.00043404924214019797,0.000651073863210283,False
11237,2023-12-20,D1,Stuttgart,Augsburg,H,0.6994501776666782,0.1772963720640052,0.1232534502693164,0.6993476239088401,0.1770313269575307,0.123621049133629,4,"b365,bw,wh,ps",1,0.0077882407938708,0.0051015975500901,0.0062963801512621,0,0.6994501776666782,0.1772963720640052,0.1232534502693164,1,0.0191862184952232,0.9811749627820217,0.6666666666666666,1,0.0007351977286251,2023-12-20,12,0,1.0,0.0767448739808928,0.0007351977286251,0.0001025537578380753,0.0002650451064744874,0.0003675988643125905,0.00024506590954171775,0.0003675988643125905,False
11236,2023-12-20,D1,Leverkusen,Bochum,H,0.8105596968447977,0.1191218368488271,0.0703184663063751,0.8096795453491421,0.1200650671802869,0.070255387470571,4,"b365,bw,wh,ps",1,0.0060669953290161,0.0041849693542044,0.0059964559530925,0,0.8105596968447977,0.1191218368488271,0.0703184663063751,1,0.0162484206363131,0.9840113693597288,0.6666666666666666,1,0.0018864606629194,2023-12-20,12,0,1.0,0.0649936825452524,0.0018864606629194,0.0008801514956555678,0.0009432303314597934,6.307883580410067e-05,0.0006288202209731539,0.0009432303314597934,False
11235,2023-12-20,D1,Heidenheim,Freiburg,H,0.3393037778337739,0.2646830572719194,0.3960131648943066,0.3401257637193439,0.263625241183367,0.3962489950972889,4,"b365,bw,wh,ps",1,0.0067476879385438,0.0048114277368604,0.0085189836854903,0,0.3393037778337739,0.2646830572719194,0.3960131648943066,1,0.0200780993608946,0.9803170959424832,0.6666666666666666,1,0.0021156321771046,2023-12-20,12,0,1.0,0.0803123974435787,0.0021156321771046,0.0008219858855699758,0.0010578160885523769,0.00023583020298229007,0.0007052107257015475,0.0010578160885523769,False
11234,2023-12-20,D1,Ein Frankfurt,M'gladbach,H,0.515279174862324,0.2396220240540486,0.2450988010836274,0.51545962768489,0.2389269588412007,0.2456134134739094,4,"b365,bw,wh,ps",1,0.0072438970217858,0.0051091190574282,0.0078808529028567,0,0.515279174862324,0.2396220240540486,0.2450988010836274,1,0.0202338689820708,0.9801674208265022,0.6666666666666666,1,0.0013901304256958,2023-12-20,12,0,1.0,0.0809354759282832,0.0013901304256958,0.0001804528225659574,0.0006950652128479007,0.0005146123902819988,0.0004633768085652856,0.0006950652128479007,False
11232,2023-12-19,D1,Hoffenheim,Darmstadt,D,0.6592846998554182,0.1925748415969627,0.1481404585476191,0.6573085767796056,0.1934030119674115,0.1492884112529828,4,"b365,bw,wh,ps",1,0.0062300073445984,0.0039667145158473,0.0074188457245714,1,0.6592846998554182,0.1925748415969627,0.1481404585476191,1,0.0176155675850172,0.9826893690052106,0.6666666666666666,1,0.0039522461516249,2023-12-19,12,0,1.0,0.0704622703400691,0.0039522461516249,0.0019761230758125192,0.0008281703704487997,0.0011479527053637195,0.0013174153838750129,0.0019761230758125192,False
11230,2023-12-19,D1,Werder Bremen,RB Leipzig,D,0.186830822287087,0.2075967203182755,0.6055724573946374,0.1863631012855405,0.2080111978676799,0.6056257008467796,4,"b365,bw,wh,ps",1,0.0083468152102201,0.0045154345130813,0.0061839168026197,1,0.186830822287087,0.2075967203182755,0.6055724573946374,1,0.0190461665259212,0.9813098099462438,0.6666666666666666,1,0.0009354420030932,2023-12-19,12,0,1.0,0.0761846661036848,0.0009354420030932,0.00046772100154648943,0.0004144775494044073,5.324345214219317e-05,0.00031181400103102996,0.00046772100154648943,False
11231,2023-12-19,D1,Dortmund,Mainz,D,0.619577909064949,0.1997165524576037,0.180705538477447,0.6199242555959921,0.1993744151962754,0.1807013292077324,4,"b365,bw,wh,ps",1,0.0076270868590719,0.0044535919641198,0.004520042674969,1,0.619577909064949,0.1997165524576037,0.180705538477447,1,0.0166007214981608,0.9836703622699616,0.6666666666666666,1,0.0006926930620859,2023-12-19,12,0,1.0,0.0664028859926433,0.0006926930620859,0.00034634653104304025,0.0003421372613282847,4.2092697145890146e-06,0.00023089768736197133,0.00034634653104304025,False
6066,2023-12-18,I1,Atalanta,Salernitana,H,0.7341089010971954,0.1692358515073065,0.0966552473954981,0.7337331889078123,0.1696761642302318,0.0965906468619559,4,"b365,bw,wh,ps",1,0.0063881894718355,0.0046617604394824,0.0070067208262164,0,0.7341089010971954,0.1692358515073065,0.0966552473954981,1,0.0180566707375344,0.9822635897818408,0.6666666666666666,1,0.0008806254458507,2023-12-18,12,0,1.0,0.0722266829501377,0.0008806254458507,0.0003757121893831483,0.0004403127229253012,6.46005335422084e-05,0.00029354181528355266,0.0004403127229253012,False
6062,2023-12-17,I1,Fiorentina,Verona,H,0.66937830304603,0.2007256142424125,0.1298960827115574,0.6683238191446329,0.2015871596175888,0.1300890212377781,4,"b365,bw,wh,ps",1,0.0072129083382917,0.0050028829367554,0.0076748256862403,0,0.66937830304603,0.2007256142424125,0.1298960827115574,1,0.0198906169612874,0.9804973037005178,0.6666666666666666,1,0.0021089678027941,2023-12-17,12,1,1.0,0.0795624678451499,0.0021089678027941,0.001054483901397063,0.000861545375176298,0.0001929385262207095,0.0007029892675980235,0.001054483901397063,False
11227,2023-12-17,D1,Freiburg,FC Koln,H,0.5229408702530176,0.2540305282890404,0.2230286014579419,0.5213734984677171,0.2535370146284922,0.2250894869037907,4,"b365,bw,wh,ps",1,0.0091896174930975,0.0052645495170903,0.0052768119590047,0,0.5229408702530176,0.2540305282890404,0.2230286014579419,1,0.0197309789691926,0.9806507996950942,0.6666666666666666,1,0.0041217708916975,2023-12-17,12,1,1.0,0.0789239158767707,0.0041217708916975,0.001567371785300531,0.0004935136605481727,0.002060885445848787,0.0013739236305658302,0.002060885445848787,False
11229,2023-12-17,D1,Bayern Munich,Stuttgart,H,0.6591385415783243,0.1801793653849087,0.1606820930367668,0.6582101746679946,0.1814801364222339,0.1603096889097714,4,"b365,bw,wh,ps",1,0.0084629093416058,0.0053588161302967,0.0068812294745533,0,0.6591385415783243,0.1801793653849087,0.1606820930367668,1,0.0207029549464559,0.9797169638373958,0.6666666666666666,1,0.0026015420746503,2023-12-17,12,1,1.0,0.0828118197858237,0.0026015420746503,0.0009283669103297143,0.0013007710373252046,0.00037240412699540704,0.0008671806915501087,0.0013007710373252046,False
11228,2023-12-17,D1,Leverkusen,Ein Frankfurt,H,0.7036394917323462,0.1771502018441408,0.119210306423513,0.7036075468502931,0.177405979824199,0.1189864733255078,4,"b365,bw,wh,ps",1,0.0076331090827978,0.0055964467179599,0.0059452998783456,0,0.7036394917323462,0.1771502018441408,0.119210306423513,1,0.0191748556791034,0.9811859019360062,0.6666666666666666,1,0.0005115559601164,2023-12-17,12,1,1.0,0.0766994227164136,0.0005115559601164,3.1944882053047685e-05,0.00025577798005821384,0.0002238330980052078,0.00017051865337215644,0.00025577798005821384,False
6065,2023-12-17,I1,Lazio,Inter,A,0.19797256419314,0.2541067876055021,0.5479206482013578,0.1979281572237261,0.2531735393177551,0.5488983034585189,4,"b365,bw,wh,ps",1,0.006677851634261,0.0053420631167442,0.0065794580508571,2,0.19797256419314,0.2541067876055021,0.5479206482013578,1,0.0185993728018624,0.9817402471486888,0.6666666666666666,1,0.001955310514322,2023-12-17,12,1,1.0,0.0743974912074498,0.001955310514322,4.4406969413907094e-05,0.0009332482877469905,0.000977655257161092,0.0006517701714406632,0.000977655257161092,False
6064,2023-12-17,I1,Bologna,Roma,H,0.3950780043031699,0.3134782533789332,0.2914437423178966,0.3957865950784652,0.3123288959485118,0.2918845089730228,4,"b365,bw,wh,ps",1,0.0074999053476071,0.0050163423455168,0.005696462321102,0,0.3950780043031699,0.3134782533789332,0.2914437423178966,1,0.018212710014226,0.9821130596435282,0.6666666666666666,1,0.0022987148608429,2023-12-17,12,1,1.0,0.0728508400569042,0.0022987148608429,0.0007085907752952814,0.0011493574304213827,0.0004407666551262124,0.0007662382869476255,0.0011493574304213827,False
6063,2023-12-17,I1,Udinese,Sassuolo,D,0.4251166177899806,0.2662503559289828,0.3086330262810365,0.425386247487879,0.2653417936329943,0.3092719588791265,4,"b365,bw,wh,ps",1,0.0075414357094043,0.0042005434755666,0.0051807487895196,1,0.4251166177899806,0.2662503559289828,0.3086330262810365,1,0.0169227279744906,0.9833588850863848,0.6666666666666666,1,0.0018171245919768,2023-12-17,12,1,1.0,0.0676909118979625,0.0018171245919768,0.0002696296978983992,0.0009085622959884576,0.0006389325980900029,0.0006057081973256199,0.0009085622959884576,False
6061,2023-12-17,I1,Milan,Monza,H,0.590608601886159,0.2262966356162157,0.183094762497625,0.5906535285854728,0.2256498211884242,0.1836966502261031,4,"b365,bw,wh,ps",1,0.0044382558174507,0.0054751321145376,0.0059658220634885,0,0.590608601886159,0.2262966356162157,0.183094762497625,1,0.0158792099954769,0.9843689979682252,0.6666666666666666,1,0.0012936288555833,2023-12-17,12,1,1.0,0.0635168399819076,0.0012936288555833,4.492669931377424e-05,0.00064681442779152,0.0006018877284781066,0.00043120961852780026,0.00064681442779152,False
